,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
1793,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,39.0,0.0
1794,0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,1.0,0,0.0,1,135.0,0.0
1795,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,0,0.0,3,134.0,0.0
1796,0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,135.0,0.0
1797,0,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,3,0,1.0,0,0.0,1,135.0,0.0
1798,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,1,123.0,0.0
1799,0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,2.0,1,0.0,1,134.0,0.0
1800,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Others,1,0,3.0,0,0.0,3,134.0,5989.0
1801,0,4,Desktop,0,0,No Payment Information Required,Male,0,1,Home Appliances,5,0,1.0,1,0.0,51,132.0,2990.0
1802,0,4,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,133.0,0.0
1803,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,132.0,0.0
1804,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,1.0,0,0.0,4,132.0,6989.0
1805,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,1,0.0,2,132.0,49985.0
1806,0,4,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,1.0,1,0.0,1,132.0,0.0
1807,0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,132.0,0.0
1808,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,1.0,1,0.0,4,132.0,9989.0
1809,0,4,Desktop,0,0,Installment,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,131.0,0.0
1810,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,131.0,0.0
1811,0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,131.0,0.0
1812,0,4,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,3,87.0,0.0
1813,0,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,3,0,1.0,0,0.0,1,131.0,0.0
1814,0,4,Desktop,0,0,Mips,Female,0,1,Beauty & Fitness,2,0,1.0,0,0.0,1,131.0,0.0
1815,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,1.0,0,0.0,4,131.0,9989.0
1816,0,4,Desktop,0,0,No Payment Information Required,Female,0,1,Others,5,0,2.0,1,0.0,4,130.0,978.97
1817,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,130.0,0.0
1818,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,1,0.0,1,130.0,0.0
1819,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,1.0,0,0.0,1,113.0,0.0
1820,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,1,0.0,1,129.0,0.0
1821,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,0,0.0,3,104.0,0.0
1822,0,4,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,4,0,3.0,0,0.0,1,129.0,0.0
1823,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,1,0.0,2,57.0,0.0
1824,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,1,128.0,0.0
1825,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,1.0,1,0.0,1,128.0,0.0
1826,0,4,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,128.0,0.0
1827,0,4,Desktop,0,0,Mips,Male,0,1,Electronics,4,0,1.0,1,0.0,1,127.0,0.0
1828,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,5,0,2.0,1,0.0,2,127.0,0.0
1829,0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,127.0,0.0
1830,0,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,0,0.0,1,127.0,0.0
1831,0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1.0,1,0.0,1,127.0,0.0
1832,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,2.0,1,0.0,7,104.0,0.0
1833,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,0,0.0,4,127.0,9989.0
1834,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,0,0.0,2,126.0,0.0
1835,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,0,0.0,1,126.0,0.0
1836,0,4,Desktop,0,0,Installment,Female,0,1,Beauty & Fitness,4,0,1.0,1,0.0,7,44.0,0.0
1837,0,4,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,126.0,0.0
1838,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,5,0,1.0,1,0.0,1,126.0,0.0
1839,0,4,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,1.0,1,0.0,3,102.0,0.0
1840,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,4,0,1.0,1,0.0,4,126.0,13989.0
1841,0,4,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,123.0,0.0
1842,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,2,125.0,0.0
1843,0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,125.0,0.0
1844,0,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,0,0.0,1,125.0,0.0
1845,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,0,0.0,1,125.0,0.0
1846,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,125.0,0.0
1847,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,4,125.0,6989.0
1848,0,4,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,1.0,1,0.0,1,125.0,0.0
1849,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,1,125.0,0.0
1850,0,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,5,0,1.0,1,0.0,2,124.0,0.0
1851,0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,2.0,0,0.0,1,124.0,0.0
1852,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,124.0,0.0
1853,0,4,Desktop,0,0,Pay Now,Male,0,1,Electronics,3,0,2.0,0,0.0,1,124.0,0.0
1854,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,2.0,0,0.0,1,124.0,9289.0
1855,0,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,5,0,5.0,0,0.0,22,124.0,0.0
1856,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,1,0.0,1,124.0,0.0
1857,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,1.0,0,0.0,1,124.0,0.0
1858,0,4,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,0,0.0,2,121.0,0.0
1859,0,4,Desktop,0,0,Mips,Male,0,1,Electronics,4,0,1.0,0,0.0,1,124.0,0.0
1860,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,1,0.0,3,124.0,7989.0
1861,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1.0,1,0.0,4,123.0,6989.0
1862,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,123.0,0.0
1863,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,0,0.0,1,123.0,0.0
1864,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,2.0,0,0.0,1,123.0,0.0
1865,0,4,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,2.0,0,0.0,2,113.0,0.0
1866,0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,123.0,0.0
1867,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,0,0.0,4,123.0,9989.0
1868,0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,3,0,1.0,0,0.0,3,121.0,0.0
1869,0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,1,119.0,0.0
1870,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Others,3,0,2.0,1,0.0,1,122.0,0.0
1871,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,2.0,0,0.0,1,122.0,0.0
1872,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,2.0,1,0.0,1,122.0,0.0
1873,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,122.0,0.0
1874,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,3,92.0,0.0
1875,0,3,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,2.0,0,0.0,1,121.0,0.0
1876,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,119.0,0.0
1877,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,121.0,0.0
1878,0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,3,0,1.0,1,0.0,1,120.0,0.0
1879,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,2.0,1,0.0,1,121.0,0.0
1880,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,121.0,0.0
1881,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,121.0,0.0
1882,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,121.0,0.0
1883,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,120.0,0.0
1884,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,1,96.0,0.0
1885,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,1.0,0,0.0,1,120.0,0.0
1886,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,120.0,0.0
1887,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,0,0.0,1,120.0,0.0
1888,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,4,0,2.0,1,0.0,1,120.0,0.0
1889,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,5,0,2.0,1,0.0,1,120.0,0.0
1890,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,1.0,1,0.0,4,119.0,7989.0
1891,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2.0,1,0.0,1,119.0,0.0
1892,0,3,Desktop,0,0,Pay Now,Female,0,1,Others,2,0,2.0,0,0.0,1,119.0,0.0
1893,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,119.0,0.0
1894,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,3,0,0.0,0,0.0,1,119.0,0.0
1895,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,119.0,0.0
1896,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,1,0,2.0,0,0.0,1,119.0,0.0
1897,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,1,0.0,4,119.0,9989.0
1898,0,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,3,0,1.0,0,0.0,1,119.0,0.0
1899,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,1,119.0,0.0
1900,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,1.0,1,0.0,1,119.0,0.0
1901,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,117.0,0.0
1902,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,118.0,0.0
1903,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,118.0,0.0
1904,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,117.0,0.0
1905,0,3,Desktop,0,0,Pay Now,Female,0,1,Electronics,2,0,2.0,0,0.0,1,118.0,0.0
1906,0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,2.0,0,0.0,1,118.0,0.0
1907,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,0,0.0,2,116.0,0.0
1908,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,2.0,0,0.0,5,117.0,0.0
1909,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,117.0,0.0
1910,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,117.0,0.0
1911,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,3,0,2.0,1,0.0,1,117.0,9989.0
1912,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,1,0.0,1,86.0,0.0
1913,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,1.0,1,0.0,3,28.0,0.0
1914,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,1.0,1,0.0,1,117.0,0.0
1915,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,117.0,0.0
1916,0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,2,0,2.0,1,0.0,1,117.0,0.0
1917,0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,3,0,1.0,1,0.0,1,117.0,0.0
1918,0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,3,0,2.0,0,0.0,5,116.0,2190.0
1919,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,2.0,0,0.0,5,59.0,0.0
1920,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,116.0,0.0
1921,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,0,0.0,1,116.0,0.0
1922,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,0,0.0,4,116.0,39986.0
1923,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,3.0,0,0.0,1,116.0,9989.0
1924,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,5,0,1.0,1,0.0,2,115.0,0.0
1925,0,3,Desktop,0,0,Pay Now,Male,0,1,Others,5,0,2.0,0,0.0,2,115.0,0.0
1926,0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,115.0,0.0
1927,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,2.0,0,0.0,1,115.0,0.0
1928,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,115.0,0.0
1929,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,115.0,0.0
1930,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,115.0,0.0
1931,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,2,0,1.0,1,0.0,1,115.0,0.0
1932,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,1,115.0,0.0
1933,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,1.0,1,0.0,2,42.0,0.0
1934,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,1.0,0,0.0,1,114.0,0.0
1935,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1.0,1,0.0,1,114.0,0.0
1936,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,114.0,0.0
1937,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,1.0,0,0.0,1,114.0,0.0
1938,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1.0,1,0.0,1,114.0,0.0
1939,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,4,0,1.0,1,0.0,1,114.0,0.0
1940,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,4,0,2.0,0,0.0,1,114.0,0.0
1941,0,3,Desktop,0,0,Mips,Female,0,1,Electronics,4,0,2.0,0,0.0,1,114.0,0.0
1942,0,3,Desktop,0,0,Mips,Female,0,1,Others,2,0,1.0,0,0.0,1,114.0,0.0
1943,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,2.0,1,0.0,1,113.0,0.0
1944,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,1,114.0,0.0
1945,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,1,0,1.0,1,0.0,1,114.0,0.0
1946,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Others,4,0,2.0,0,0.0,2,113.0,0.0
1947,0,3,Desktop,0,0,Installment,Male,0,1,Others,5,0,1.0,0,0.0,1,113.0,0.0
1948,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,3,0,1.0,0,0.0,1,113.0,0.0
1949,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,1.0,0,0.0,1,113.0,0.0
1950,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,4,0,2.0,1,0.0,2,113.0,0.0
1951,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,3,0,1.0,1,0.0,1,113.0,0.0
1952,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Others,5,0,2.0,1,0.0,1,113.0,0.0
1953,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,5,0,1.0,1,0.0,1,113.0,0.0
1954,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Others,2,0,1.0,0,0.0,1,113.0,0.0
1955,0,3,Desktop,0,0,Mips,Male,0,1,Others,5,0,0.0,0,0.0,1,113.0,0.0
1956,0,3,Desktop,0,0,Mips,Male,0,1,Electronics,4,0,1.0,0,0.0,1,113.0,0.0
1957,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2.0,0,0.0,1,113.0,0.0
1958,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,2,0,1.0,0,0.0,2,112.0,0.0
1959,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,2,0,2.0,0,0.0,2,112.0,0.0
1960,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,2.0,0,0.0,2,109.0,0.0
1961,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,112.0,0.0
1962,0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,112.0,0.0
1963,0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1.0,1,0.0,1,112.0,0.0
1964,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,112.0,0.0
1965,0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Others,3,0,2.0,1,0.0,4,111.0,219.0
1966,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,2,0,1.0,0,0.0,1,111.0,0.0
1967,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,3,0,2.0,0,0.0,1,111.0,0.0
1968,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,1,0,2.0,0,0.0,5,111.0,2589.97
1969,0,3,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,4,0,1.0,0,0.0,1,110.0,0.0
1970,0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,3,0,2.0,1,0.0,4,110.0,1852.0
1971,0,3,Desktop,0,0,Mips,Female,0,1,Electronics,3,0,1.0,0,0.0,1,109.0,0.0
1972,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2.0,0,0.0,1,109.0,0.0
1973,0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,4,0,1.0,1,0.0,1,109.0,0.0
1974,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,2.0,1,0.0,4,109.0,26987.0
1975,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,1.0,0,0.0,2,108.0,0.0
1976,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,1,0,1.0,1,0.0,3,72.0,0.0
1977,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,1,0.0,1,108.0,0.0
1978,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,1,0,1.0,1,0.0,1,108.0,0.0
1979,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,2,0,1.0,1,0.0,1,108.0,0.0
1980,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,2.0,0,0.0,1,108.0,0.0
1981,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,1.0,0,0.0,1,108.0,0.0
1982,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,2,0,2.0,0,0.0,1,107.0,0.0
1983,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,2.0,0,0.0,1,108.0,0.0
1984,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,4,0,1.0,1,0.0,1,107.0,0.0
1985,0,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,4,0,2.0,0,0.0,1,107.0,0.0
1986,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,2.0,1,0.0,1,107.0,0.0
1987,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,0.0,1,0.0,1,107.0,0.0
1988,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,2.0,1,0.0,1,106.0,0.0
1989,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,4,0,1.0,1,0.0,1,106.0,0.0
1990,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,3,0,2.0,0,0.0,4,106.0,8989.0
1991,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1.0,0,0.0,1,105.0,0.0
1992,0,3,Desktop,0,0,Installment,Male,0,1,Home Appliances,3,0,2.0,0,0.0,1,105.0,0.0
1993,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,2,0,2.0,1,0.0,4,105.0,18988.0
1994,0,3,Desktop,0,0,Installment,Female,0,1,Home Appliances,5,0,2.0,1,0.0,1,104.0,0.0
1995,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,5,0,2.0,1,0.0,1,104.0,85971.0
1996,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,2,0,1.0,0,0.0,1,104.0,0.0
1997,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,2.0,0,0.0,18,103.0,0.0
1998,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,2.0,1,0.0,1,104.0,0.0
1999,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,1.0,0,0.0,1,104.0,0.0
2000,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,103.0,0.0
2001,0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Electronics,1,0,1.0,1,0.0,4,103.0,9989.0
2002,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,4,0,1.0,0,0.0,1,103.0,0.0
2003,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,1,0,1.0,0,0.0,1,103.0,0.0
2004,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,103.0,0.0
2005,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,5,0,2.0,0,0.0,3,102.0,16988.0
2006,0,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,1,0,1.0,0,0.0,2,46.0,0.0
2007,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,1,0,2.0,1,0.0,1,102.0,0.0
2008,0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1.0,0,0.0,1,102.0,0.0
2009,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,1,0,1.0,1,0.0,1,102.0,0.0
2010,0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,5,0,1.0,1,0.0,1,102.0,0.0
2011,0,3,Desktop,0,0,Installment,Female,0,1,Electronics,4,0,1.0,1,0.0,5,101.0,0.0
2012,0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Electronics,5,0,1.0,1,0.0,4,101.0,13989.0
2013,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,3,0,0.0,0,0.0,1,101.0,0.0
2014,0,3,Desktop,0,0,Mips,Female,0,1,Home Appliances,5,0,2.0,0,0.0,4,75.0,0.0
2015,0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,1,0,1.0,0,0.0,1,100.0,0.0
2016,0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Electronics,3,0,2.0,1,0.0,2,100.0,0.0
2017,0,3,Desktop,0,0,Pay Now,Male,0,1,Others,4,0,1.0,1,0.0,1,99.0,0.0
2018,0,3,Desktop,0,0,Mips,Male,0,1,Home Appliances,2,0,1.0,0,0.0,1,99.0,0.0
2019,0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Electronics,4,0,1.0,0,0.0,1,100.0,0.0
2020,0,3,Desktop,0,0,Pay Now,Male,0,1,Electronics,5,0,1.0,1,0.0,1,99.0,0.0
2021,0,3,Desktop,0,0,Installment,Male,0,1,Electronics,2,0,1.0,0,0.0,1,99.0,0.0
2022,0,3,Desktop,0,0,Installment,Male,0,1,Others,3,0,2.0,0,0.0,3,99.0,0.0
2023,0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Electronics,1,0,1.0,0,0.0,1,99.0,0.0
