Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferredOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromLastYear,OrderCount,DaySinceLastOrder,CashbackAmount
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,2,0,0.0,3,104,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,4,0,3,0,0.0,1,129,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,5,0,1,1,0.0,2,57,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,2,0,1,1,0.0,1,128,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,1,0,1,1,0.0,1,128,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,2,0,1,0,0.0,1,128,0.0
0,4,Desktop,0,0,Mips Juice,Male,0,1,TV & Audio,4,0,1,1,0.0,1,127,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,5,0,2,1,0.0,2,127,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,0,0.0,1,127,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Smartphones,1,0,1,0,0.0,1,127,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1,1,0.0,1,127,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,4,0,2,1,0.0,7,104,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,1,0,1,0,0.0,4,127,9989.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,2,0,2,0,0.0,2,126,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,3,0,1,0,0.0,1,126,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Beauty & Fitness,4,0,1,1,0.0,7,44,0.0
0,4,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,1,0,0.0,1,126,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,1,0.0,1,126,0.0
0,4,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,3,0,1,1,0.0,3,102,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,4,0,1,1,0.0,4,126,13989.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,1,0,0.0,1,123,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wearables,4,0,1,1,0.0,2,125,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Tools,4,0,1,1,0.0,1,125,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Smartphones,1,0,1,0,0.0,1,125,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,0,0.0,1,125,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,1,0,0.0,1,125,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,1,0.0,4,125,6989.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,3,0,1,1,0.0,1,125,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,3,0,1,1,0.0,1,125,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,5,0,1,1,0.0,2,124,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,3,0,2,0,0.0,1,124,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,5,0,1,0,0.0,2,124,0.0
0,4,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,3,0,2,0,0.0,1,124,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Tablets and Accessories,3,0,2,0,0.0,1,124,9289.0
0,4,Desktop,0,0,Bank Transfer Payment,Male,0,1,TV & Audio,5,0,8,0,0.0,22,124,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,4,0,2,1,0.0,1,124,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,2,0,1,0,0.0,1,124,0.0
0,4,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Computing,2,0,2,0,0.0,2,121,0.0
0,4,Desktop,0,0,Mips Juice,Male,0,1,TV & Audio,4,0,1,0,0.0,1,124,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,3,0,2,1,0.0,3,124,7989.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,1,1,0.0,4,123,6989.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,4,0,1,0,0.0,1,123,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Mobile,4,0,2,0,0.0,1,123,0.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,2,0,0.0,1,123,0.0
0,4,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,2,0,0.0,2,113,0.0
0,4,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,0,0.0,1,123,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1,0,0.0,4,123,9989.0
0,4,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,3,0,1,0,0.0,3,121,0.0
0,4,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,1,0,2,0,0.0,1,119,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,3,0,2,1,0.0,1,122,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,1,0,2,0,0.0,1,122,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,3,0,2,1,0.0,1,122,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1,0,0.0,1,122,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,1,1,0.0,3,92,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Smartphones,2,0,2,0,0.0,1,121,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1,1,0.0,1,119,0.0
0,3,Desktop,0,0,Mips Bank Transfer,Female,0,1,Home Appliances,4,0,1,0,0.0,1,121,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Smartphones,3,0,1,1,0.0,1,120,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Computing,2,0,2,1,0.0,1,121,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Home Appliances,2,0,2,1,0.0,1,121,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,2,0,1,0,0.0,1,121,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Tools,2,0,1,1,0.0,1,121,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,4,0,1,1,0.0,1,120,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,1,1,0.0,1,96,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Wearables,2,0,1,0,0.0,1,120,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,4,0,1,1,0.0,1,120,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,1,0,1,0,0.0,1,120,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Home Appliances,4,0,2,1,0.0,1,120,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Smartphones,5,0,2,1,0.0,1,120,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,3,0,1,1,0.0,4,119,7989.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,3,0,2,1,0.0,1,119,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,No Category Found,2,0,2,0,0.0,1,119,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,5,0,1,1,0.0,1,119,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,3,0,0,0,0.0,1,119,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,2,1,0.0,1,119,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Tools,1,0,2,0,0.0,1,119,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,2,0,1,1,0.0,4,119,9989.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Computing,3,0,1,0,0.0,1,119,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,1,0,2,1,0.0,1,119,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,1,1,0.0,1,119,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,5,0,1,1,0.0,1,117,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Small Appliances,5,0,1,1,0.0,1,118,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,3,0,1,1,0.0,1,118,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,1,1,0.0,1,117,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,TV & Audio,2,0,2,0,0.0,1,118,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,2,0,0.0,1,118,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Mobile,5,0,1,0,0.0,2,116,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,5,0,2,0,0.0,5,117,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2,0,0.0,1,117,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,1,0,2,1,0.0,1,117,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,3,0,2,1,0.0,1,117,9989.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,1,1,0.0,1,86,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,5,0,1,1,0.0,3,28,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,4,0,1,1,0.0,1,117,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Hot Deals,2,0,1,0,0.0,1,117,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Tools,2,0,2,1,0.0,1,117,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Smartphones,3,0,1,1,0.0,1,117,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Small Appliances,3,0,2,0,0.0,5,116,2190.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Smartphones,3,0,2,0,0.0,5,59,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,3,0,1,0,0.0,1,116,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,1,0,0.0,1,116,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,5,0,2,0,0.0,4,116,39986.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,4,0,3,0,0.0,1,116,9989.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Home Appliances,5,0,1,1,0.0,2,115,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,No Category Found,5,0,2,0,0.0,2,115,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,4,0,1,1,0.0,1,115,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,2,0,2,0,0.0,1,115,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,2,1,0.0,1,115,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,0,0.0,1,115,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Small Appliances,3,0,1,1,0.0,1,115,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Small Appliances,2,0,1,1,0.0,1,115,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,1,0,1,1,0.0,1,115,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,1,0.0,2,42,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,1,0,1,0,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,5,0,1,1,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Small Appliances,4,0,1,0,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,4,0,1,0,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1,1,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Refrigerators,4,0,1,1,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Smartphones,4,0,2,0,0.0,1,114,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,TV & Audio,4,0,2,0,0.0,1,114,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Musical Instruments,2,0,1,0,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Small Appliances,2,0,2,1,0.0,1,113,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,1,0,1,1,0.0,1,114,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Gas Water Heaters,1,0,1,1,0.0,1,114,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,4,0,2,0,0.0,2,113,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,No Category Found,5,0,1,0,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,3,0,1,0,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,5,0,1,0,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Smartphones,4,0,2,1,0.0,2,113,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,3,0,1,1,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,5,0,2,1,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,5,0,1,1,0.0,1,113,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,No Category Found,2,0,1,0,0.0,1,113,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,No Category Found,5,0,0,0,0.0,1,113,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Computing,4,0,1,0,0.0,1,113,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,5,0,2,0,0.0,1,113,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Wet & Dry Vacuum Cleaner,2,0,1,0,0.0,2,112,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,2,0,2,0,0.0,2,112,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Microwaves,2,0,2,0,0.0,2,109,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Small Appliances,1,0,1,0,0.0,1,112,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,4,0,1,1,0.0,1,112,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Home Appliances,3,0,1,1,0.0,1,112,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,1,0,1,0,0.0,1,112,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Musical Instruments,3,0,2,1,0.0,4,111,219.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,2,0,1,0,0.0,1,111,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Mobile,3,0,2,0,0.0,1,111,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Small Appliances,1,0,2,0,0.0,5,111,2589.97
0,3,Desktop,0,0,Pay Now,Male,0,1,Beauty & Fitness,4,0,1,0,0.0,1,110,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Computing,3,0,2,1,0.0,4,110,1852.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Smartphones,3,0,1,0,0.0,1,109,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Home Appliances,3,0,2,0,0.0,1,109,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Home Appliances,4,0,1,1,0.0,1,109,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,2,1,0.0,4,109,26987.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,4,0,1,0,0.0,2,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Computing,1,0,1,1,0.0,3,72,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Smartphones,3,0,2,1,0.0,1,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Home Appliances,1,0,1,1,0.0,1,108,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,2,0,1,1,0.0,1,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,4,0,2,0,0.0,1,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,5,0,1,0,0.0,1,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Home Appliances,2,0,2,0,0.0,1,107,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,2,0,0.0,1,108,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,All in One Printer,4,0,1,1,0.0,1,107,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Televisions,4,0,2,0,0.0,1,107,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,1,0,2,1,0.0,1,107,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Computing,5,0,0,1,0.0,1,107,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,2,0,2,1,0.0,1,106,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,4,0,1,1,0.0,1,106,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,3,0,2,0,0.0,4,106,8989.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,2,0,1,0,0.0,1,105,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Home Appliances,3,0,2,0,0.0,1,105,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,TV & Audio,2,0,2,1,0.0,4,105,18988.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,Home Appliances,5,0,2,1,0.0,1,104,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,Mobile,5,0,2,1,0.0,1,104,85971.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,2,0,1,0,0.0,1,104,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,2,0,0.0,18,103,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,2,0,2,1,0.0,1,104,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,Home Appliances,5,0,1,0,0.0,1,104,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,1,0,1,0,0.0,1,103,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,1,0,1,1,0.0,4,103,9989.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,4,0,1,0,0.0,1,103,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,1,0,1,0,0.0,1,103,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,1,0,0.0,1,103,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,TV & Audio,5,0,2,0,0.0,3,102,16988.0
0,3,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,1,0,1,0,0.0,2,46,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Small Appliances,1,0,2,1,0.0,1,102,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,0,0.0,1,102,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Microwaves,1,0,1,1,0.0,1,102,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,Small Appliances,5,0,1,1,0.0,1,102,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Smartphones,4,0,1,1,0.0,5,101,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Mobile,5,0,1,1,0.0,4,101,13989.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,TV & Audio,3,0,0,0,0.0,1,101,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Home Appliances,5,0,2,0,0.0,4,75,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Stick Vacuum Cleaners,1,0,1,0,0.0,1,100,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,TV & Audio,3,0,2,1,0.0,2,100,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,No Category Found,4,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,Mips Juice,Male,0,1,Home Appliances,2,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Smartphones,4,0,1,0,0.0,1,100,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,5,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,TV & Audio,2,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Guitar,3,0,2,0,0.0,3,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,1,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Home Appliances,4,0,2,0,0.0,1,99,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,2,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,4,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Wet & Dry Vacuum Cleaner,5,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Beauty & Fitness,5,0,2,0,0.0,1,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Male,0,1,TV & Audio,2,0,2,1,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Male,0,1,Small Appliances,3,0,2,0,0.0,2,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,5,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,TV & Audio,4,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,Pay on Delivery,Female,0,1,No Category Found,2,0,2,1,0.0,1,99,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,No Category Found,4,0,1,1,0.0,3,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Guitar,1,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Male,0,1,TV & Audio,3,0,1,0,0.0,1,99,0.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,5,0,1,1,0.0,2,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Wearables,1,0,1,1,0.0,1,99,0.0
0,3,Desktop,0,0,No Payment Information Required,Female,0,1,Tools,2,0,2,1,0.0,4,98,590.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Male,0,1,Mobile,5,0,2,0,0.0,2,98,7989.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Wearables,2,0,1,1,0.0,1,98,0.0
0,3,Desktop,0,0,Mips Juice,Female,0,1,Beauty & Fitness,1,0,1,1,0.0,1,36,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,4,0,1,1,0.0,1,98,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,1,0,2,0,0.0,5,97,41486.0
0,3,Desktop,0,0,Pay Now,Female,0,1,Home Appliances,4,0,1,1,0.0,1,97,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Female,0,1,Mobile,3,0,2,1,0.0,4,97,7989.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,All in One Printer,3,0,2,0,0.0,3,97,14579.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Mobile,1,0,2,1,0.0,1,48,64984.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Small Appliances,5,0,1,1,0.0,1,97,0.0
0,3,Desktop,0,0,Pay Now,Male,0,1,TV & Audio,1,0,2,1,0.0,1,96,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by Roger's Capital),Male,0,1,Mobile,5,0,1,0,0.0,1,96,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Male,0,1,Small Appliances,4,0,1,0,0.0,1,96,0.0
0,3,Desktop,0,0,Payment by installment (Hire Purchase by CIM Finance),Female,0,1,TV & Audio,3,0,1,1,0.0,2,90,0.0
0,3,Desktop,0,0,Bank Transfer Payment,Female,0,1,Home Appliances,1,0,2,1,0.0,2,95,18988.0
